S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,Class
32,management,single,tertiary,no,307,no,no,cellular,25,jan,96,1,201,3,success,yes
50,management,married,tertiary,no,5969,no,no,cellular,25,jan,455,1,544,2,failure,yes
61,management,married,tertiary,no,13546,no,no,cellular,25,jan,318,2,283,3,success,yes
27,admin.,married,tertiary,no,2855,no,no,cellular,25,jan,240,1,301,3,failure,yes
27,student,single,secondary,no,2015,no,no,cellular,25,jan,87,1,245,1,other,yes
30,technician,single,secondary,no,323,no,no,cellular,25,jan,116,1,151,3,failure,yes
63,retired,married,secondary,no,2716,no,no,cellular,25,jan,205,1,-1,0,unknown,yes
63,retired,married,secondary,no,474,no,no,cellular,25,jan,423,1,-1,0,unknown,yes
36,management,married,tertiary,no,203,no,no,cellular,25,jan,255,1,88,1,success,yes
38,unemployed,married,primary,no,7005,yes,no,cellular,25,jan,696,1,202,2,success,yes
27,admin.,single,tertiary,no,689,no,no,cellular,26,jan,98,1,307,1,failure,yes
30,student,single,secondary,no,3096,no,no,cellular,26,jan,123,1,-1,0,unknown,yes
92,retired,married,unknown,no,775,no,no,cellular,26,jan,164,4,96,3,success,yes
33,admin.,single,tertiary,no,0,no,no,cellular,26,jan,93,1,-1,0,unknown,yes
40,admin.,married,tertiary,no,1108,no,no,cellular,26,jan,228,1,92,5,failure,yes
77,retired,married,secondary,no,4112,no,no,telephone,26,jan,1616,1,95,2,success,yes
74,retired,married,secondary,no,935,no,no,cellular,26,jan,100,1,104,1,other,yes
56,retired,married,secondary,no,0,no,no,cellular,26,jan,413,2,-1,0,unknown,yes
68,retired,single,tertiary,no,2144,no,no,cellular,26,jan,708,1,96,3,success,yes
48,management,married,tertiary,no,1167,yes,yes,cellular,26,jan,122,4,50,4,other,yes
45,admin.,married,secondary,no,2556,no,no,telephone,26,jan,196,2,-1,0,unknown,yes
30,admin.,single,secondary,no,255,no,no,cellular,27,jan,143,1,-1,0,unknown,yes
81,retired,married,primary,no,243,no,no,cellular,27,jan,340,1,92,1,success,yes
35,technician,married,secondary,no,746,no,yes,cellular,27,jan,240,1,-1,0,unknown,yes
42,unknown,single,unknown,no,942,no,no,cellular,27,jan,245,1,92,2,success,yes
28,technician,single,unknown,no,0,yes,no,cellular,27,jan,183,1,92,2,success,yes
36,technician,married,tertiary,no,6,yes,no,cellular,27,jan,100,1,435,1,failure,yes
38,blue-collar,single,secondary,no,0,no,no,cellular,27,jan,240,1,92,4,success,yes
48,admin.,divorced,secondary,no,1180,no,no,cellular,27,jan,142,1,238,3,other,yes
52,services,married,secondary,no,992,yes,no,cellular,27,jan,342,1,92,2,success,yes
38,housemaid,divorced,secondary,no,70,no,no,cellular,27,jan,164,4,92,4,success,yes
55,management,married,unknown,no,831,yes,yes,telephone,27,jan,100,1,100,6,failure,yes
71,unknown,married,tertiary,no,353,no,no,cellular,27,jan,208,1,93,2,failure,yes
61,admin.,married,unknown,no,4629,yes,no,cellular,27,jan,181,1,92,1,success,yes
30,blue-collar,married,secondary,no,319,no,no,cellular,27,jan,210,2,-1,0,unknown,yes
20,student,single,unknown,no,829,no,no,cellular,27,jan,196,3,202,2,success,yes
50,blue-collar,married,unknown,no,51,no,no,telephone,27,jan,199,3,-1,0,unknown,yes
70,retired,married,secondary,no,2626,no,no,telephone,27,jan,175,3,147,2,success,yes
69,retired,divorced,secondary,no,4572,no,no,cellular,27,jan,185,2,92,3,success,yes
54,admin.,married,secondary,no,0,no,no,cellular,27,jan,565,1,-1,0,unknown,yes
39,admin.,married,secondary,no,0,no,no,cellular,27,jan,366,1,436,10,failure,yes
44,technician,married,secondary,no,2776,yes,no,cellular,27,jan,701,1,-1,0,unknown,yes
26,admin.,single,secondary,no,614,no,no,cellular,27,jan,103,1,-1,0,unknown,yes
56,unemployed,divorced,primary,no,282,no,no,cellular,28,jan,156,2,-1,0,unknown,yes
73,retired,married,primary,no,279,no,no,cellular,28,jan,399,3,-1,0,unknown,yes
44,admin.,married,secondary,no,2403,yes,no,cellular,28,jan,180,2,-1,0,unknown,yes
61,retired,married,secondary,no,89,no,no,cellular,28,jan,477,2,92,3,failure,yes
66,retired,married,tertiary,no,908,no,no,cellular,28,jan,156,2,-1,0,unknown,yes
36,student,single,tertiary,no,129,no,no,cellular,28,jan,918,1,93,1,success,yes
33,management,single,tertiary,no,373,no,yes,cellular,28,jan,169,3,93,1,failure,yes
76,retired,married,unknown,no,8919,no,no,cellular,28,jan,231,1,-1,0,unknown,yes
48,management,married,tertiary,no,157,no,no,cellular,28,jan,417,4,-1,0,unknown,yes
52,services,married,secondary,no,659,no,no,cellular,28,jan,390,4,93,1,success,yes
66,retired,married,primary,no,747,no,no,telephone,28,jan,203,3,93,1,failure,yes
38,technician,single,tertiary,no,6889,yes,no,cellular,28,jan,194,1,286,3,failure,yes
32,admin.,single,tertiary,no,291,no,no,telephone,28,jan,223,6,275,5,other,yes
48,management,married,tertiary,no,3494,no,no,cellular,28,jan,145,3,97,1,other,yes
30,blue-collar,married,secondary,no,2493,no,no,cellular,28,jan,293,2,-1,0,unknown,yes
39,admin.,married,tertiary,no,1022,yes,yes,cellular,28,jan,123,2,-1,0,unknown,yes
36,management,married,tertiary,no,3949,no,no,cellular,28,jan,130,2,-1,0,unknown,yes
49,technician,divorced,unknown,no,387,no,no,cellular,28,jan,325,1,-1,0,unknown,yes
29,management,single,tertiary,no,187,yes,no,cellular,28,jan,154,2,555,2,failure,yes
35,technician,married,secondary,no,481,yes,yes,telephone,28,jan,141,4,164,1,other,yes
42,management,single,tertiary,no,7560,no,no,cellular,28,jan,132,1,-1,0,unknown,yes
80,retired,married,primary,no,997,no,no,cellular,28,jan,151,1,91,3,success,yes
68,retired,single,primary,no,363,no,no,cellular,28,jan,193,1,-1,0,unknown,yes
31,housemaid,single,tertiary,no,2017,yes,no,cellular,28,jan,167,1,286,5,failure,yes
33,technician,married,tertiary,no,1699,no,no,cellular,28,jan,202,1,83,3,success,yes
56,technician,married,tertiary,no,1181,no,no,cellular,28,jan,186,1,433,1,failure,yes
64,management,married,tertiary,no,3951,no,no,cellular,28,jan,134,1,91,1,success,yes
54,admin.,married,secondary,no,0,no,no,cellular,28,jan,161,1,98,2,failure,yes
27,unknown,single,tertiary,no,6421,no,no,telephone,28,jan,147,4,-1,0,unknown,yes
52,technician,married,tertiary,no,2557,no,no,cellular,28,jan,134,5,204,2,success,yes
63,technician,married,secondary,no,896,yes,no,cellular,28,jan,115,3,91,4,other,yes
34,admin.,married,tertiary,no,0,no,no,cellular,28,jan,155,2,-1,0,unknown,yes
50,management,married,tertiary,no,2366,no,no,cellular,28,jan,816,2,149,1,other,yes
66,retired,married,tertiary,no,1948,no,no,cellular,28,jan,216,1,91,4,success,yes
36,management,married,tertiary,no,2283,no,no,cellular,28,jan,213,2,-1,0,unknown,yes
31,self-employed,single,tertiary,no,283,no,no,cellular,28,jan,98,2,241,1,failure,yes
52,blue-collar,married,primary,no,306,no,no,cellular,28,jan,223,1,-1,0,unknown,yes
82,housemaid,divorced,primary,no,1381,no,no,cellular,28,jan,86,3,93,1,failure,yes
62,technician,married,unknown,no,4727,yes,no,telephone,28,jan,80,4,90,4,other,yes
60,admin.,married,secondary,no,438,yes,no,telephone,28,jan,176,2,-1,0,unknown,yes
62,entrepreneur,married,secondary,no,3904,no,no,telephone,29,jan,403,2,-1,0,unknown,yes
60,retired,married,secondary,no,18967,yes,no,cellular,29,jan,177,2,-1,0,unknown,yes
43,self-employed,married,tertiary,no,2501,no,no,cellular,29,jan,153,4,-1,0,unknown,yes
46,admin.,married,secondary,no,179,yes,no,cellular,29,jan,194,4,436,1,other,yes
28,admin.,single,secondary,no,261,yes,yes,cellular,29,jan,254,3,142,6,success,yes
26,technician,single,secondary,no,2002,no,no,cellular,29,jan,146,1,-1,0,unknown,yes
56,retired,divorced,primary,no,694,no,no,cellular,29,jan,144,1,102,1,other,yes
34,management,married,tertiary,no,5878,no,no,cellular,29,jan,159,7,98,3,success,yes
36,technician,married,tertiary,no,202,no,no,cellular,29,jan,313,1,120,3,failure,yes
26,admin.,single,secondary,no,338,no,no,cellular,29,jan,245,1,92,3,success,yes
54,admin.,single,secondary,no,1958,no,no,telephone,29,jan,179,1,206,6,failure,yes
32,management,divorced,tertiary,no,530,yes,no,cellular,29,jan,131,1,127,3,failure,yes
60,blue-collar,married,primary,no,5,no,no,cellular,29,jan,533,1,92,1,success,yes
26,technician,single,tertiary,no,1972,yes,no,cellular,29,jan,221,2,-1,0,unknown,yes
48,management,married,tertiary,no,866,no,no,cellular,29,jan,146,2,-1,0,unknown,yes
42,management,single,tertiary,no,706,no,no,cellular,29,jan,132,2,-1,0,unknown,yes
35,unemployed,single,tertiary,no,154,no,no,cellular,29,jan,105,2,-1,0,unknown,yes
26,management,single,tertiary,no,592,no,no,telephone,29,jan,145,2,164,1,other,yes
51,management,married,unknown,no,1708,no,no,telephone,29,jan,92,3,-1,0,unknown,yes
45,management,single,tertiary,no,4831,no,no,cellular,29,jan,479,11,-1,0,unknown,yes
20,student,single,primary,no,0,no,no,cellular,1,feb,143,5,91,8,failure,yes
29,technician,married,secondary,no,1599,yes,no,cellular,1,feb,200,2,96,3,failure,yes
60,management,married,unknown,no,264,no,no,telephone,1,feb,265,1,-1,0,unknown,yes
33,entrepreneur,single,secondary,no,278,no,no,cellular,1,feb,563,5,-1,0,unknown,yes
40,management,single,tertiary,no,257,no,no,cellular,1,feb,147,1,209,1,failure,yes
40,blue-collar,married,secondary,no,275,yes,no,cellular,1,feb,196,2,-1,0,unknown,yes
72,retired,single,tertiary,no,1285,no,no,telephone,1,feb,280,2,91,7,failure,yes
77,retired,married,tertiary,no,7802,no,no,telephone,1,feb,483,2,-1,0,unknown,yes
36,admin.,single,tertiary,no,980,no,no,cellular,1,feb,343,2,95,2,failure,yes
65,retired,married,tertiary,no,1973,no,no,telephone,2,feb,121,1,287,3,success,yes
60,management,married,tertiary,no,3401,no,no,cellular,2,feb,121,1,95,2,success,yes
37,unemployed,single,tertiary,no,953,yes,no,cellular,2,feb,102,1,155,5,failure,yes
67,management,married,secondary,no,1287,no,no,cellular,2,feb,511,1,-1,0,unknown,yes
33,management,married,tertiary,no,62,yes,no,cellular,2,feb,102,1,264,1,failure,yes
65,retired,married,secondary,no,23421,no,no,cellular,2,feb,432,1,-1,0,unknown,yes
66,retired,married,primary,no,3629,no,no,cellular,2,feb,474,1,172,2,other,yes
45,management,married,tertiary,no,547,no,no,cellular,2,feb,577,1,-1,0,unknown,yes
30,student,single,unknown,no,4468,no,no,cellular,2,feb,204,1,-1,0,unknown,yes
33,unemployed,single,tertiary,no,685,yes,no,cellular,2,feb,105,1,96,2,failure,yes
29,admin.,single,tertiary,no,514,no,no,cellular,2,feb,270,1,-1,0,unknown,yes
31,admin.,single,secondary,no,523,no,yes,cellular,2,feb,323,1,109,5,failure,yes
65,retired,married,primary,no,493,no,no,cellular,2,feb,348,1,109,2,failure,yes
56,services,married,secondary,no,1989,no,no,cellular,3,feb,336,2,281,2,failure,yes
76,retired,married,secondary,no,852,no,no,telephone,3,feb,283,2,-1,0,unknown,yes
53,admin.,single,secondary,no,2398,yes,no,cellular,3,feb,108,1,92,1,success,yes
64,housemaid,married,unknown,no,2645,no,no,telephone,3,feb,219,2,-1,0,unknown,yes
30,technician,single,tertiary,no,4060,no,no,cellular,3,feb,179,1,93,1,other,yes
42,admin.,married,secondary,no,100,yes,no,cellular,3,feb,126,1,-1,0,unknown,yes
33,technician,married,secondary,no,303,yes,no,cellular,3,feb,355,1,301,5,success,yes
34,admin.,divorced,secondary,no,661,yes,no,cellular,3,feb,122,1,96,9,other,yes
72,retired,married,primary,no,2600,no,no,cellular,3,feb,443,2,82,3,success,yes
44,technician,married,tertiary,no,1818,yes,yes,cellular,3,feb,508,1,92,4,failure,yes
37,admin.,single,secondary,no,728,no,no,cellular,3,feb,129,1,174,2,other,yes
31,unemployed,single,tertiary,no,302,no,no,cellular,3,feb,349,1,357,3,success,yes
44,technician,single,tertiary,no,678,no,no,cellular,3,feb,111,1,124,2,other,yes
52,blue-collar,married,secondary,no,955,no,yes,cellular,3,feb,153,1,48,3,success,yes
35,technician,single,secondary,no,230,no,no,cellular,3,feb,288,1,-1,0,unknown,yes
34,technician,married,secondary,no,0,yes,no,cellular,3,feb,146,1,91,2,other,yes
37,technician,single,secondary,no,265,yes,yes,cellular,3,feb,140,1,366,2,failure,yes
35,admin.,married,tertiary,no,221,yes,yes,cellular,3,feb,142,2,-1,0,unknown,yes
34,management,married,tertiary,no,123,no,no,cellular,3,feb,301,3,-1,0,unknown,yes
78,retired,married,unknown,no,4807,no,no,telephone,3,feb,892,2,104,4,success,yes
45,admin.,married,secondary,no,205,no,no,cellular,3,feb,373,1,92,1,success,yes
37,management,married,tertiary,no,238,no,no,cellular,3,feb,185,1,92,1,success,yes
29,technician,married,secondary,no,95,no,yes,cellular,3,feb,172,3,-1,0,unknown,yes
77,retired,married,unknown,no,38,no,no,telephone,3,feb,261,1,-1,0,unknown,yes
68,retired,married,tertiary,no,2812,no,no,cellular,3,feb,279,2,181,1,failure,yes
36,self-employed,married,tertiary,no,506,no,no,cellular,3,feb,124,1,92,3,success,yes
38,admin.,single,secondary,no,262,no,no,cellular,3,feb,315,2,180,6,failure,yes
53,management,married,tertiary,no,6571,no,no,cellular,3,feb,208,1,-1,0,unknown,yes
59,housemaid,married,secondary,no,0,no,no,telephone,3,feb,722,1,99,4,failure,yes
74,retired,married,primary,no,5539,no,no,cellular,3,feb,253,2,181,1,success,yes
39,services,married,secondary,no,2758,no,no,cellular,4,feb,658,3,-1,0,unknown,yes
55,management,divorced,tertiary,no,2037,no,no,cellular,4,feb,305,2,94,3,success,yes
32,student,single,tertiary,no,0,no,no,cellular,4,feb,233,3,276,2,failure,yes
62,retired,married,secondary,no,569,no,no,cellular,4,feb,94,5,184,1,success,yes
76,retired,married,primary,no,2223,no,no,telephone,4,feb,429,1,-1,0,unknown,yes
42,technician,married,tertiary,no,3777,yes,no,cellular,4,feb,139,4,-1,0,unknown,yes
47,housemaid,single,primary,no,46,no,no,cellular,4,feb,371,1,-1,0,unknown,yes
35,admin.,divorced,secondary,no,1085,no,no,cellular,4,feb,195,6,97,12,other,yes
54,admin.,divorced,secondary,no,0,yes,yes,cellular,4,feb,330,1,182,3,success,yes
37,admin.,single,secondary,no,115,no,no,cellular,4,feb,187,1,83,9,failure,yes
55,admin.,married,secondary,no,602,no,no,cellular,4,feb,390,2,150,6,success,yes
77,retired,married,secondary,no,2123,no,no,telephone,4,feb,141,4,-1,0,unknown,yes
41,technician,single,tertiary,no,1646,yes,no,cellular,4,feb,261,1,184,6,success,yes
51,admin.,married,secondary,no,1574,no,no,cellular,4,feb,149,2,-1,0,unknown,yes
33,admin.,married,tertiary,no,0,yes,yes,cellular,4,feb,111,5,98,2,other,yes
30,services,married,tertiary,no,1019,no,no,cellular,4,feb,155,1,234,1,other,yes
30,student,single,secondary,no,4,no,no,cellular,4,feb,443,2,-1,0,unknown,yes
35,technician,single,tertiary,no,144,yes,yes,cellular,4,feb,202,4,113,20,failure,yes
28,management,single,tertiary,no,5474,no,no,cellular,4,feb,181,4,191,5,success,yes
35,unemployed,single,tertiary,no,415,no,no,cellular,4,feb,649,1,176,1,failure,yes
21,student,single,secondary,no,210,no,no,telephone,4,feb,123,2,174,1,failure,yes
80,retired,married,secondary,no,2354,no,no,telephone,4,feb,739,1,181,2,failure,yes
61,management,married,tertiary,no,175,no,no,telephone,4,feb,79,2,183,2,success,yes
38,technician,married,secondary,no,318,no,no,cellular,4,feb,383,1,181,5,failure,yes
63,housemaid,married,secondary,no,2,no,no,cellular,4,feb,45,2,93,1,success,yes
48,blue-collar,married,secondary,no,1730,yes,no,cellular,4,feb,489,1,178,2,failure,yes
76,retired,married,tertiary,no,0,no,no,telephone,4,feb,92,3,169,1,failure,yes
28,services,single,secondary,no,1059,no,no,cellular,4,feb,146,5,276,1,other,yes
29,services,single,tertiary,no,1788,no,no,cellular,4,feb,303,1,100,1,success,yes
39,technician,married,secondary,no,0,yes,yes,cellular,4,feb,60,1,-1,0,unknown,yes
29,management,single,tertiary,no,308,no,no,cellular,4,feb,162,2,184,1,failure,yes
30,blue-collar,single,secondary,no,228,no,no,cellular,5,feb,232,1,365,1,failure,yes
33,technician,single,tertiary,no,696,no,yes,cellular,5,feb,193,1,176,8,failure,yes
32,blue-collar,single,secondary,no,228,no,no,telephone,5,feb,176,1,288,3,failure,yes
25,management,married,unknown,no,448,no,no,cellular,5,feb,151,1,297,1,success,yes
34,management,single,tertiary,no,382,no,no,cellular,5,feb,148,1,94,1,failure,yes
76,retired,married,secondary,no,2302,no,no,telephone,5,feb,110,1,87,2,failure,yes
34,management,married,tertiary,no,1778,no,no,cellular,5,feb,99,1,93,3,success,yes
30,student,single,unknown,no,145,no,no,cellular,5,feb,96,3,175,1,failure,yes
36,admin.,single,tertiary,no,994,no,no,cellular,5,feb,195,1,176,5,failure,yes
32,admin.,single,tertiary,no,3188,no,no,cellular,5,feb,65,2,242,1,other,yes
42,admin.,married,tertiary,no,1536,no,no,cellular,5,feb,132,1,182,3,success,yes
36,management,divorced,tertiary,no,1057,no,no,cellular,5,feb,383,2,-1,0,unknown,yes
37,admin.,married,secondary,no,96,no,no,cellular,5,feb,102,1,182,3,success,yes
71,retired,married,tertiary,no,4388,no,no,cellular,5,feb,346,1,183,3,other,yes
29,housemaid,single,tertiary,no,19,no,no,cellular,5,feb,110,2,64,2,success,yes
27,management,single,secondary,no,145,yes,no,cellular,5,feb,67,3,-1,0,unknown,yes
43,management,married,tertiary,no,0,yes,no,cellular,5,feb,280,2,-1,0,unknown,yes
58,unemployed,married,secondary,no,1625,no,no,cellular,5,feb,286,2,-1,0,unknown,yes
73,retired,married,tertiary,no,443,no,no,cellular,5,feb,133,2,-1,0,unknown,yes
34,blue-collar,married,secondary,no,1221,yes,no,cellular,5,feb,210,2,274,6,failure,yes
29,blue-collar,married,secondary,no,3310,no,no,cellular,5,feb,276,2,-1,0,unknown,yes
49,blue-collar,married,secondary,no,171,no,no,telephone,5,feb,260,6,-1,0,unknown,yes
52,management,married,unknown,no,339,no,no,telephone,5,feb,124,7,-1,0,unknown,yes
65,retired,married,primary,no,343,no,no,telephone,5,feb,159,2,-1,0,unknown,yes
33,management,married,tertiary,no,2750,no,no,cellular,5,feb,242,1,-1,0,unknown,yes
25,management,single,tertiary,no,145,no,no,cellular,5,feb,145,1,182,1,failure,yes
32,technician,married,tertiary,no,2976,yes,no,cellular,5,feb,783,1,175,5,failure,yes
41,admin.,divorced,secondary,no,1232,no,no,cellular,5,feb,217,1,-1,0,unknown,yes
42,admin.,divorced,secondary,no,490,yes,no,cellular,8,feb,203,2,188,1,failure,yes
46,blue-collar,married,secondary,no,1144,yes,no,cellular,8,feb,376,2,129,3,other,yes
23,admin.,single,tertiary,no,897,yes,no,cellular,8,feb,190,2,280,8,failure,yes
84,retired,divorced,primary,no,2619,no,no,telephone,8,feb,145,2,115,2,failure,yes
67,retired,divorced,secondary,no,704,no,no,cellular,8,feb,186,2,97,1,success,yes
34,technician,married,secondary,no,3000,yes,yes,cellular,8,feb,215,3,221,1,failure,yes
30,management,married,tertiary,no,1996,no,no,cellular,8,feb,1133,3,101,1,other,yes
22,student,single,secondary,no,216,no,no,cellular,8,feb,363,1,187,1,success,yes
56,admin.,married,unknown,no,2038,no,no,cellular,8,feb,405,1,305,1,success,yes
24,technician,married,secondary,no,556,yes,no,cellular,8,feb,278,1,94,4,success,yes
47,admin.,married,tertiary,no,97,yes,no,cellular,8,feb,340,3,-1,0,unknown,yes
53,retired,married,secondary,no,4968,no,no,cellular,8,feb,94,1,333,1,other,yes
45,admin.,married,secondary,no,1206,no,no,telephone,8,feb,309,1,446,3,failure,yes
28,management,single,tertiary,no,266,no,no,cellular,8,feb,108,1,-1,0,unknown,yes
39,management,married,tertiary,no,1301,no,no,cellular,8,feb,185,2,179,1,failure,yes
40,management,married,tertiary,no,1855,no,no,telephone,8,feb,78,6,-1,0,unknown,yes
79,retired,divorced,secondary,no,631,no,no,telephone,8,feb,105,2,181,1,failure,yes
29,management,single,unknown,no,698,no,no,cellular,8,feb,186,1,-1,0,unknown,yes
35,management,married,tertiary,no,62,no,no,cellular,8,feb,469,2,185,2,failure,yes
36,management,married,tertiary,no,1257,no,no,cellular,8,feb,108,9,101,1,other,yes
53,admin.,married,secondary,no,1228,yes,yes,cellular,8,feb,116,2,188,1,success,yes
52,management,married,tertiary,no,3634,no,no,cellular,8,feb,341,8,-1,0,unknown,yes
33,student,married,secondary,no,1536,no,no,cellular,9,feb,359,1,92,3,success,yes
60,technician,married,secondary,no,824,yes,no,cellular,9,feb,127,1,558,7,other,yes
24,student,single,tertiary,no,235,no,no,cellular,9,feb,98,1,92,1,success,yes
18,student,single,unknown,no,108,no,no,cellular,9,feb,92,1,183,1,success,yes
65,entrepreneur,married,tertiary,no,2331,no,no,telephone,9,feb,290,1,92,1,success,yes
